data_path,routine,P,R,F1,S,shd,time,CIT
../data/andes-gauss-1000/0/data.csv,PC,0.2694805194805195,0.2455621301775148,0.25696594427244585,0.5032467532467533,427,85.34331941604614,24090
../data/andes-gauss-1000/1/data.csv,PC,0.247557003257329,0.22485207100591717,0.23565891472868214,0.5244299674267101,432,84.81348657608032,24090
../data/andes-gauss-1000/2/data.csv,PC,0.3079584775086505,0.26331360946745563,0.2838915470494418,0.48788927335640137,406,90.6598207950592,24090
../data/andes-gauss-1000/3/data.csv,PC,0.2358490566037736,0.22189349112426035,0.2286585365853659,0.5157232704402516,446,109.64970445632935,24090
../data/andes-gauss-1000/4/data.csv,PC,0.24290220820189273,0.22781065088757396,0.23511450381679388,0.48580441640378547,439,34.7715961933136,24090
../data/andes-gauss-1000/5/data.csv,PC,0.28113879003558717,0.23372781065088757,0.2552504038772213,0.498220640569395,416,48.48679971694946,24090
../data/andes-gauss-1000/6/data.csv,PC,0.24503311258278146,0.21893491124260356,0.23124999999999998,0.46688741721854304,425,42.91224479675293,24090
../data/andes-gauss-1000/7/data.csv,PC,0.27424749163879597,0.24260355029585798,0.25745682888540034,0.5250836120401338,423,186.6970808506012,24090
../data/andes-gauss-1000/8/data.csv,PC,0.23333333333333334,0.1863905325443787,0.2072368421052632,0.5740740740740741,440,119.86957907676697,24090
../data/andes-gauss-1000/9/data.csv,PC,0.26334519572953735,0.21893491124260356,0.23909531502423265,0.5124555160142349,423,87.860027551651,24090
../data/win95pts-gauss-1000/0/data.csv,PC,0.18947368421052632,0.16071428571428573,0.17391304347826086,0.3894736842105263,142,0.7154290676116943,2850
../data/win95pts-gauss-1000/1/data.csv,PC,0.26136363636363635,0.20535714285714285,0.23,0.3522727272727273,133,0.616682767868042,2850
../data/win95pts-gauss-1000/2/data.csv,PC,0.24390243902439024,0.17857142857142858,0.20618556701030927,0.3170731707317073,136,0.4860672950744629,2850
../data/win95pts-gauss-1000/3/data.csv,PC,0.2457627118644068,0.25892857142857145,0.2521739130434783,0.3050847457627119,141,0.7030165195465088,2850
../data/win95pts-gauss-1000/4/data.csv,PC,0.27956989247311825,0.23214285714285715,0.2536585365853658,0.3225806451612903,130,0.7064604759216309,2850
../data/win95pts-gauss-1000/5/data.csv,PC,0.3,0.26785714285714285,0.2830188679245283,0.28,129,0.6265354156494141,2850
../data/win95pts-gauss-1000/6/data.csv,PC,0.23300970873786409,0.21428571428571427,0.22325581395348834,0.3106796116504854,142,0.5081019401550293,2850
../data/win95pts-gauss-1000/7/data.csv,PC,0.26595744680851063,0.22321428571428573,0.24271844660194178,0.39361702127659576,138,0.8100671768188477,2850
../data/win95pts-gauss-1000/8/data.csv,PC,0.32926829268292684,0.24107142857142858,0.27835051546391754,0.25609756097560976,128,0.4472076892852783,2850
../data/win95pts-gauss-1000/9/data.csv,PC,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.39285714285714285,147,0.591585636138916,2850
../data/diabetes-gauss-1000/0/data.csv,PC,0.20911528150134048,0.2591362126245847,0.2314540059347181,0.6005361930294906,937,1129.3174862861633,85078
../data/diabetes-gauss-1000/1/data.csv,PC,0.2164804469273743,0.2574750830564784,0.23520485584218517,0.5963687150837989,905,1745.3257656097412,85078
../data/diabetes-gauss-1000/2/data.csv,PC,0.1712018140589569,0.25083056478405313,0.20350404312668463,0.6836734693877551,1105,1848.576711654663,85078
../data/diabetes-gauss-1000/3/data.csv,PC,0.30174927113702626,0.3438538205980066,0.32142857142857145,0.45481049562682213,767,991.646803855896,85078
../data/diabetes-gauss-1000/4/data.csv,PC,0.14574468085106382,0.22757475083056478,0.1776913099870298,0.7042553191489361,1168,979.8330166339874,85078
../data/diabetes-gauss-1000/5/data.csv,PC,0.21598002496878901,0.287375415282392,0.2466143977191732,0.6117353308364545,959,2517.6416239738464,85078
../data/diabetes-gauss-1000/6/data.csv,PC,0.15502958579881657,0.21760797342192692,0.18106427090532135,0.7124260355029586,1112,1987.3570892810822,85078
../data/diabetes-gauss-1000/7/data.csv,PC,0.2088050314465409,0.2757475083056478,0.23765211166785968,0.589937106918239,952,1440.6880593299866,85078
../data/diabetes-gauss-1000/8/data.csv,PC,0.12428078250863062,0.17940199335548174,0.14683888511216858,0.7710011507479861,1196,661.747241973877,85078
../data/diabetes-gauss-1000/9/data.csv,PC,0.28396739130434784,0.34717607973421927,0.31240657698056806,0.485054347826087,807,1315.3012363910675,85078
../data/link-gauss-1000/0/data.csv,PC,0.30357142857142855,0.04533333333333334,0.07888631090487239,0.22023809523809523,1161,147.91018724441528,254541
../data/link-gauss-1000/1/data.csv,PC,0.24789915966386555,0.052444444444444446,0.08657373440939105,0.31932773109243695,1197,145.82271528244019,254541
../data/link-gauss-1000/2/data.csv,PC,0.2621951219512195,0.03822222222222222,0.06671838634600466,0.25,1166,149.79628014564514,254541
../data/link-gauss-1000/3/data.csv,PC,0.2422907488986784,0.04888888888888889,0.08136094674556214,0.29955947136563876,1190,154.99110317230225,254541
../data/link-gauss-1000/4/data.csv,PC,0.25961538461538464,0.048,0.08102025506376595,0.27403846153846156,1180,147.56881403923035,254541
../data/link-gauss-1000/5/data.csv,PC,0.27312775330396477,0.05511111111111111,0.09171597633136094,0.28193832599118945,1184,149.2186827659607,254541
../data/link-gauss-1000/6/data.csv,PC,0.2777777777777778,0.06222222222222222,0.10167029774872913,0.2777777777777778,1193,160.01802110671997,254541
../data/link-gauss-1000/7/data.csv,PC,0.29439252336448596,0.056,0.09410007468259896,0.2336448598130841,1172,153.84422874450684,254541
../data/link-gauss-1000/8/data.csv,PC,0.24651162790697675,0.04711111111111111,0.07910447761194028,0.3488372093023256,1197,167.44726943969727,254541
../data/link-gauss-1000/9/data.csv,PC,0.2837209302325581,0.05422222222222222,0.09104477611940298,0.24186046511627907,1175,155.0441436767578,254541
../data/munin-gauss-1000/0/data.csv,PC,0.2539404553415061,0.10379384395132427,0.14735772357723576,0.4098073555166375,1573,455.97252082824707,541320
../data/munin-gauss-1000/1/data.csv,PC,0.2665406427221172,0.10093056549749463,0.14641744548286603,0.389413988657845,1565,450.62242460250854,541320
../data/munin-gauss-1000/2/data.csv,PC,0.25285171102661597,0.09520400858983537,0.13832553302132086,0.40304182509505704,1561,451.50641322135925,541320
../data/munin-gauss-1000/3/data.csv,PC,0.2403846153846154,0.08947745168217609,0.13041210224308816,0.38461538461538464,1559,423.1558663845062,541320
../data/munin-gauss-1000/4/data.csv,PC,0.2902097902097902,0.11882605583392986,0.1686135093956323,0.3741258741258741,1561,456.71227765083313,541320
../data/munin-gauss-1000/5/data.csv,PC,0.2495446265938069,0.09806728704366499,0.1408016443987667,0.38979963570127507,1578,454.9388406276703,541320
../data/munin-gauss-1000/6/data.csv,PC,0.2671532846715328,0.1309949892627058,0.17579250720461095,0.4846715328467153,1635,686.1165544986725,541320
../data/munin-gauss-1000/7/data.csv,PC,0.23801065719360567,0.09591982820329277,0.13673469387755102,0.41207815275310833,1592,430.8217964172363,541320
../data/munin-gauss-1000/8/data.csv,PC,0.26499032882011603,0.09806728704366499,0.1431556948798328,0.4081237911025145,1568,446.45133447647095,541320
../data/munin-gauss-1000/9/data.csv,PC,0.24944812362030905,0.08088761632068718,0.12216216216216215,0.37748344370860926,1533,450.0990238189697,541320
